symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
FIG,21.99,10900000000.0,,,19.85 - 142.92,,,12071576.0,"Figma, Inc.",USD,0001579878,US3168411052,316841105,New York Stock Exchange,NYSE,Software - Application,https://figma.com,Dylan Field,Technology,United States,1646,415-890-5404,760 Market St.,Floor 5,,,,false,true,false
