label,concept,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Contract Revenue,us-gaap_RevenueFromContractWithCustomerExcludingAssessedTax,3930194000.0,3738492000.0,3555377000.0,3369810000.0,2178490000.0,3326119000.0
Impairment of assets,us-gaap_AssetImpairmentCharges,,,40775000.0,8200000.0,174700000.0,0.0
Master lease rent expense,byd_MasterLeaseRentExpense,111406000.0,108398000.0,106616000.0,104702000.0,101907000.0,97723000.0
Maintenance and utilities,byd_MaintenanceAndUtilitiesExpense,148366000.0,151014000.0,143527000.0,126115000.0,115097000.0,154673000.0
Depreciation and amortization,us-gaap_DepreciationDepletionAndAmortization,276639000.0,256780000.0,258179000.0,267787000.0,281031000.0,276569000.0
Corporate expense,byd_CorporateExpense,-113934000.0,115963000.0,117007000.0,117675000.0,76143000.0,105139000.0
"Project development, preopening and writedowns",byd_ProjectDevelopmentPreopeningAndWritedownsExpense,28572000.0,-8935000.0,-18936000.0,31815000.0,-661000.0,21728000.0
Asset Impairment Charges,us-gaap_AssetImpairmentCharges,10500000.0,,,,,
"Other operating items, net",us-gaap_OtherOperatingIncomeExpenseNet,5385000.0,-4207000.0,-12183000.0,14776000.0,28564000.0,1919000.0
Cost of Goods and Services Sold,us-gaap_CostOfGoodsAndServicesSold,999753000.0,1000240000.0,1005830000.0,999528000.0,734254000.0,1116448000.0
Costs and Expenses,us-gaap_CostsAndExpenses,-3002417000.0,-2836661000.0,-2574153000.0,-2469706000.0,-2164227000.0,-2853551000.0
Non-cash impairment of assets,us-gaap_AssetImpairmentCharges,,107837000.0,,,,
Loss on early extinguishments and modifications of debt,us-gaap_GainsLossesOnExtinguishmentOfDebt,-0.0,-0.0,19815000.0,95155000.0,1791000.0,34949000.0
"Selling, General and Administrative Expense",us-gaap_SellingGeneralAndAdministrativeExpense,427226000.0,389891000.0,373964000.0,366156000.0,350358000.0,459583000.0
Operating Income,us-gaap_OperatingIncomeLoss,927777000.0,901831000.0,981224000.0,900104000.0,14263000.0,472568000.0
Interest Expense,us-gaap_InterestExpense,,-171247000.0,-151249000.0,-199442000.0,-230484000.0,-237465000.0
Interest Expense (non-operating),us-gaap_InterestExpenseNonoperating,-177409000.0,,,,,
Interest income,us-gaap_InvestmentIncomeInterest,1625000.0,23886000.0,21530000.0,1819000.0,1900000.0,1858000.0
"Other, net",us-gaap_OtherNonoperatingIncomeExpense,10000.0,-1563000.0,-2884000.0,-3387000.0,45098000.0,114000.0
Nonoperating Income/Expense,us-gaap_NonoperatingIncomeExpense,-175774000.0,-148924000.0,-152418000.0,-296165000.0,-185277000.0,-270442000.0
Income Before Tax from Continuing Operations,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,752003000.0,752907000.0,828806000.0,603939000.0,-171014000.0,202126000.0
Income Tax Expense,us-gaap_IncomeTaxExpenseBenefit,-174051000.0,-132884000.0,189429000.0,140093000.0,-36314000.0,44490000.0
Net Income from Continuing Operations,us-gaap_IncomeLossFromContinuingOperations,,,,,-134700000.0,157636000.0
Net Income,us-gaap_NetIncomeLoss,577952000.0,620023000.0,639377000.0,463846000.0,-134700000.0,157636000.0
"Income (loss) from discontinued operations, net of tax",us-gaap_IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,-0.0,
"Income from discontinued operations, net of tax",us-gaap_IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,-0.0
Discontinued operations (in dollars per share),us-gaap_DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,0.0,0.0
Continuing operations (in dollars per share),us-gaap_IncomeLossFromContinuingOperationsPerBasicShare,,,,,-1.19,1.38
Earnings Per Share (Basic),us-gaap_EarningsPerShareBasic,6.19,6.12,5.87,4.07,-1.19,1.39
Earnings Per Share (Diluted),us-gaap_EarningsPerShareDiluted,6.19,6.12,5.87,4.07,-1.19,1.38
Shares Outstanding (Basic),us-gaap_WeightedAverageNumberOfSharesOutstandingBasic,93314000.0,101325000.0,108885000.0,113866000.0,113515000.0,113474000.0
Shares Outstanding (Diluted),us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding,93349000.0,101373000.0,109004000.0,114103000.0,113515000.0,113947000.0
