label,concept,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total other comprehensive (loss)income - Tax,us-gaap_OtherComprehensiveIncomeLossTax,-87000000.0,45000000.0,-53000000.0,-88000000.0,102000000.0,-2000000.0
Total Other Comprehensive Income (Loss),us-gaap_OtherComprehensiveIncomeLossNetOfTax,-71000000.0,72000000.0,-249000000.0,20000000.0,,11000000.0
Comprehensive Income,us-gaap_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1988000000.0,1680000000.0,1125000000.0,2234000000.0,1776000000.0,1440000000.0
Less: comprehensive (loss) income attributable to noncontrolling interests,us-gaap_ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,2000000.0,8000000.0,
"Net actuarial losses and prior service costs, tax",us-gaap_OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,10000000.0,
Total Other Comprehensive (Loss) Income,us-gaap_OtherComprehensiveIncomeLossNetOfTax,,,,,-1000000.0,
Net gains (losses) on net investment hedges - Pre Tax,us-gaap_OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationAndTax,,,,,,35000000.0
"Net gains (losses) on net investment hedges, Tax",mco_OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationTax,,,,,,-9000000.0
Net realized and unrealized gain (loss) on cash flow hedges - Tax,us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationTax,,,,,,-0.0
"Net gains (losses) on net investment hedges, Net of Tax",mco_OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationNetOfTax,,,,,,26000000.0
Net realized and unrealized gain (loss) on cash flow hedges - Pre Tax,us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax,,,,,,0.0
Net realized and unrealized gain (loss) on cash flow hedges - Net of Tax,us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,,,,,,0.0
Less: comprehensive income (loss) attributable to noncontrolling interests,us-gaap_ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,-11000000.0
Less: comprehensive loss attributable to noncontrolling interests,us-gaap_ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-0.0,4000000.0,16000000.0,,,
Comprehensive Income Attributable to Moody’s,us-gaap_ComprehensiveIncomeNetOfTax,1988000000.0,1684000000.0,1141000000.0,2236000000.0,1784000000.0,1429000000.0
Net losses on cash flow hedges - Net of Tax,us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,,,0.0,0.0,-51000000.0,
Net losses on cash flow hedges - Tax,us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationTax,,,-0.0,-0.0,17000000.0,
Net losses on cash flow hedges - Pre Tax,us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax,,,0.0,0.0,-68000000.0,
Net investment hedges - reclassification of gains included in net income - Net of Tax,mco_OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossReclassificationNetofTax,,0.0,0.0,1000000.0,1000000.0,2000000.0
Reclassification of (losses) gains included in net income - Tax,us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationTax,,,,-0.0,1000000.0,-0.0
Net investment hedges - reclassification of gains included in net income - Tax,mco_OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossReclassificationTax,,-0.0,-0.0,-1000000.0,-0.0,-1000000.0
Reclassification of (losses) gains included in net income - Pre Tax,us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationBeforeTax,,,,2000000.0,3000000.0,0.0
Reclassification of (losses) gains included in net income - Net of Tax,us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,,,,-2000000.0,-2000000.0,0.0
Net investment hedges - reclassification of gains included in net income - Pre Tax,us-gaap_OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossReclassificationBeforeTax,,0.0,0.0,-2000000.0,-1000000.0,3000000.0
"Amortization of actuarial losses and prior service costs and settlement charge included in net income, before tax",us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,,,,19000000.0,8000000.0,
