symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
BHF,64.1,3670000000.0,0.96,,42.07 - 66.33,,,58194.0,"Brighthouse Financial, Inc.",USD,0001685040,US10922N1037,10922N103,Nasdaq Global Select Market,NASDAQ,Insurance - Life,https://brighthousefinancial.com,Eric Steigerwalt,Financials,United States,1400,980-365-7100,11225 N Community House Road,Charlotte,NC,,,false,true,false
