label,concept,2025-09-30,2025-06-30,2025-03-31,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30,2023-03-31,2022-09-30,2022-06-30,2022-03-31
Net actuarial gains and prior service costs - Tax,us-gaap_OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,,,,-0.0,-2000000.0,
Amortization of actuarial losses and prior service costs included in net income - Tax,us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,,,-0.0
Amortization of actuarial losses and prior service costs included in net income - Net of Tax,us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,,,,,,,,,,0.0
Net actuarial gains and prior service costs - Pre Tax,us-gaap_OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,,,,,,,,,,0.0,6000000.0,
Net actuarial losses and prior service costs - Tax,us-gaap_OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,,,,,,1000000.0
Less: comprehensive loss attributable to noncontrolling interests,us-gaap_ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1000000.0,,,,,,,,,,,
Comprehensive Income Attributable to Moody's,us-gaap_ComprehensiveIncomeNetOfTax,628000000.0,638000000.0,685000000.0,648000000.0,544000000.0,536000000.0,308000000.0,396000000.0,555000000.0,154000000.0,199000000.0,437000000.0
Net gains on net investment hedges - Pre Tax,us-gaap_OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationAndTax,,-486000000.0,-174000000.0,,43000000.0,101000000.0,124000000.0,-37000000.0,-76000000.0,256000000.0,241000000.0,64000000.0
Net gains on net investment hedges - Tax,mco_OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationTax,,122000000.0,44000000.0,,-11000000.0,-27000000.0,-31000000.0,9000000.0,19000000.0,-63000000.0,-60000000.0,-17000000.0
Net gains on net investment hedges - Net of Tax,mco_OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationNetOfTax,,-364000000.0,-130000000.0,,32000000.0,74000000.0,93000000.0,-28000000.0,-57000000.0,193000000.0,181000000.0,47000000.0
