label,concept,2025-08-31,2025-06-01,2025-03-02,2024-08-25,2024-05-26,2024-02-25,2023-08-27,2023-05-28,2023-02-26,2022-08-28,2022-05-29,2022-02-27
Cash and Cash Equivalents,us-gaap_CashAndCashEquivalentsAtCarryingValue,612800000.0,653600000.0,574400000.0,577100000.0,641400000.0,516700000.0,294500000.0,471600000.0,321800000.0,498887000.0,601870000.0,678306000.0
Inventory,us-gaap_InventoryNet,1286300000.0,1248900000.0,1073200000.0,1275200000.0,1220000000.0,1150400000.0,1373800000.0,1313500000.0,1335200000.0,1292302000.0,1112835000.0,1006180000.0
"Property, Plant and Equipment",us-gaap_PropertyPlantAndEquipmentNet,677400000.0,673100000.0,673200000.0,699100000.0,686400000.0,673800000.0,677300000.0,660400000.0,625200000.0,546759000.0,513776000.0,491831000.0
Goodwill,us-gaap_Goodwill,278800000.0,278400000.0,276200000.0,280800000.0,317600000.0,296100000.0,300700000.0,373200000.0,369300000.0,365227000.0,368162000.0,377577000.0
Intangible Assets,us-gaap_IntangibleAssetsNetExcludingGoodwill,194700000.0,195500000.0,196300000.0,198400000.0,275400000.0,266200000.0,268800000.0,284800000.0,285900000.0,287727000.0,289176000.0,290270000.0
Short-term investments,us-gaap_ShortTermInvestments,,,,,,,0.0,0.0,0.0,100521000.0,96396000.0,98843000.0
Accounts Payable,us-gaap_AccountsPayableCurrent,621400000.0,683500000.0,556900000.0,667800000.0,623100000.0,497600000.0,573500000.0,464200000.0,475400000.0,690322000.0,558665000.0,562972000.0
Accounts Receivable,us-gaap_AccountsReceivableNetCurrent,722900000.0,617500000.0,654900000.0,679500000.0,581800000.0,661600000.0,690200000.0,560700000.0,768700000.0,660382000.0,609180000.0,648233000.0
Short Term Debt,us-gaap_ShortTermBorrowings,,,,,,,39500000.0,136400000.0,162000000.0,,,
Other Non Current Assets,us-gaap_OtherAssetsNoncurrent,541800000.0,530200000.0,522300000.0,448900000.0,419600000.0,417400000.0,389500000.0,382800000.0,354100000.0,359154000.0,348637000.0,340103000.0
Prepaid Expenses,us-gaap_PrepaidExpenseAndOtherAssetsCurrent,232400000.0,220700000.0,241300000.0,213700000.0,206800000.0,196100000.0,207200000.0,198400000.0,223200000.0,227942000.0,222081000.0,181468000.0
Total Current Assets,us-gaap_AssetsCurrent,3006800000.0,2929100000.0,2651500000.0,2745500000.0,2650000000.0,2524800000.0,2565700000.0,2544200000.0,2648900000.0,2780034000.0,2642362000.0,2613030000.0
Total current assets held for sale,us-gaap_AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,57700000.0,105300000.0,107700000.0,,,,,,,,,
Short-term investments in marketable securities,us-gaap_ShortTermInvestments,94700000.0,83100000.0,,,,,,,,,,
Total Assets,us-gaap_Assets,6656400000.0,6533200000.0,6198200000.0,6253500000.0,6185900000.0,5961500000.0,5874200000.0,5891800000.0,5873900000.0,5899198000.0,5737757000.0,5751751000.0
"Operating lease right-of-use assets, net",us-gaap_OperatingLeaseRightOfUseAsset,1129700000.0,1080900000.0,1042300000.0,1103000000.0,1062700000.0,1021500000.0,948700000.0,977800000.0,955000000.0,994229000.0,1019524000.0,1085780000.0
Non-current assets held for sale,us-gaap_DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,19100000.0,21700000.0,35900000.0,,,,,,,,,
Deferred Tax Assets,us-gaap_DeferredIncomeTaxAssetsNet,808100000.0,824300000.0,800500000.0,777800000.0,774200000.0,761700000.0,723500000.0,668600000.0,635500000.0,566068000.0,556120000.0,553160000.0
Other Non Current Liabilities,us-gaap_OtherLiabilitiesNoncurrent,,,,,,,,,,52322000.0,52338000.0,53993000.0
