label,concept,2025-09-30,2025-06-30,2025-03-31,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30,2023-03-31,2022-09-30,2022-06-30,2022-03-31
Revenue,us-gaap_Revenues,16148000000.0,14836000000.0,13353000000.0,14849000000.0,13835000000.0,12894000000.0,13853000000.0,11833000000.0,11057000000.0,12130000000.0,9941000000.0,9669000000.0
Net premiums written,us-gaap_PremiumsWrittenNet,14866000000.0,14196000000.0,12646000000.0,13829000000.0,13360000000.0,12221000000.0,13104000000.0,11951000000.0,10710000000.0,12020000000.0,10302000000.0,9199000000.0
Increase in unearned premiums,us-gaap_IncreaseDecreaseInUnearnedPremiumsNet,-507000000.0,-1071000000.0,-646000000.0,-456000000.0,-1068000000.0,-638000000.0,-430000000.0,-952000000.0,-568000000.0,-485000000.0,-745000000.0,-453000000.0
Net premiums earned,us-gaap_PremiumsEarnedNet,14359000000.0,13125000000.0,12000000000.0,13373000000.0,12292000000.0,11583000000.0,12674000000.0,10999000000.0,10142000000.0,11535000000.0,9557000000.0,8746000000.0
Net investment income,us-gaap_NetInvestmentIncome,1648000000.0,1568000000.0,1561000000.0,1508000000.0,1468000000.0,1391000000.0,1314000000.0,1145000000.0,1107000000.0,979000000.0,888000000.0,822000000.0
Net realized gains (losses),us-gaap_RealizedInvestmentGainsLosses,-283000000.0,-160000000.0,116000000.0,198000000.0,104000000.0,-101000000.0,-103000000.0,-304000000.0,-77000000.0,-384000000.0,,
Market risk benefits gains (losses),us-gaap_MarketRiskBenefitChangeInFairValueGainLoss,142000000.0,17000000.0,92000000.0,-230000000.0,-29000000.0,21000000.0,-32000000.0,-7000000.0,-115000000.0,,,
Losses and loss expenses,us-gaap_PolicyholderBenefitsAndClaimsIncurredNet,-6951000000.0,-6572000000.0,-6896000000.0,-7383000000.0,-6431000000.0,-5727000000.0,-7106000000.0,-5683000000.0,-5148000000.0,-7279000000.0,-5408000000.0,-4787000000.0
"Policy benefits (includes remeasurement gains of $66, $26, $61 and $4)",us-gaap_LiabilityForFuturePolicyBenefitsPeriodExpense,1372000000.0,,,,,,,,,,,
Policy acquisition costs,us-gaap_DeferredPolicyAcquisitionCostAmortizationExpense,-2563000000.0,-2415000000.0,-2313000000.0,-2324000000.0,-2226000000.0,-2207000000.0,-2178000000.0,-2016000000.0,-1948000000.0,-1975000000.0,-1739000000.0,-1737000000.0
Other (income) expense,us-gaap_OtherOperatingIncomeExpenseNet,43000000.0,655000000.0,83000000.0,325000000.0,110000000.0,191000000.0,154000000.0,100000000.0,296000000.0,-188000000.0,-101000000.0,310000000.0
Depreciation and Amortization,us-gaap_AmortizationOfIntangibleAssets,-75000000.0,-74000000.0,-75000000.0,-81000000.0,-80000000.0,-80000000.0,-84000000.0,-70000000.0,-72000000.0,-69000000.0,-71000000.0,-71000000.0
Integration expenses,us-gaap_BusinessCombinationIntegrationRelatedCosts,1000000.0,2000000.0,0.0,-7000000.0,,,,,,,,
Total expenses,us-gaap_BenefitsLossesAndExpenses,-12254000000.0,-11120000000.0,-11689000000.0,-11855000000.0,-11129000000.0,-10258000000.0,-11400000000.0,-9648000000.0,-8781000000.0,-11053000000.0,-8433000000.0,-7340000000.0
Unrealized appreciation,us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,868000000.0,,,,,,,,,,,
