symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
SLDE,16.31,2029999999.9999998,,,12.53 - 25.90,,,377111.0,"Slide Insurance Holdings, Inc.",USD,0001886428,US8313491057,831349105,Nasdaq Global Select Market,NASDAQ,Insurance - Property & Casualty,https://slideinsurance.com,Bruce Lucas,Financials,United States,474,813-748-2030,4221 W. Boy Scout Blvd.,Suite 200,,,,false,true,false
