symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
CALM,82.53,3930000000.0,0.25,8.36,71.92 - 126.40,,,1157362.0,Cal-Maine Foods Inc,USD,0000016160,US1280302027,128030202,Nasdaq Global Select Market,NASDAQ,Farm Products,https://calmainefoods.com,Sherman Miller,Consumer Staples,United States,3828,601-948-6813,1052 Highland Colony Pkwy,Suite 200,,,,false,true,false
