label,concept,2025-10-31,2025-04-30,2025-01-31,2024-10-31,2024-04-30,2024-01-31,2023-10-31,2023-04-30,2023-01-31,2022-10-31,2022-04-30,2022-01-31
Contract Revenue,us-gaap_RevenueFromContractWithCustomerExcludingAssessedTax,405287000.0,382590000.0,356675000.0,377065000.0,343384000.0,322624000.0,331983000.0,337116000.0,326249000.0,322569000.0,338551000.0,318055000.0
Cost of Goods and Services Sold,us-gaap_CostOfGoodsAndServicesSold,-196455000.0,-187531000.0,-180832000.0,-187376000.0,-166357000.0,-160541000.0,-160264000.0,-167425000.0,-169809000.0,-167305000.0,-174525000.0,-168693000.0
Gross Profit,us-gaap_GrossProfit,208832000.0,195059000.0,175843000.0,189689000.0,177027000.0,162083000.0,171719000.0,169691000.0,156440000.0,155264000.0,164026000.0,149362000.0
Research and Development Expense,us-gaap_ResearchAndDevelopmentExpense,23292000.0,19191000.0,18723000.0,18921000.0,17681000.0,16832000.0,15702000.0,15715000.0,15377000.0,13933000.0,14923000.0,13965000.0
"Selling, General and Administrative Expense",us-gaap_SellingGeneralAndAdministrativeExpense,117568000.0,108678000.0,105886000.0,111846000.0,95803000.0,91325000.0,96287000.0,90975000.0,92282000.0,89945000.0,96214000.0,92525000.0
Operating Expenses,us-gaap_OperatingExpenses,-140860000.0,-127869000.0,-124609000.0,-130767000.0,-113484000.0,-108157000.0,-111989000.0,-106690000.0,-107659000.0,-103878000.0,-111137000.0,-106490000.0
Operating Income,us-gaap_OperatingIncomeLoss,67972000.0,67190000.0,51234000.0,58922000.0,63543000.0,53926000.0,59730000.0,63001000.0,48781000.0,51386000.0,52889000.0,42872000.0
Interest Expense,us-gaap_InterestExpense,-1208000.0,-936000.0,-1312000.0,-1356000.0,-728000.0,-790000.0,-766000.0,-753000.0,-1239000.0,-894000.0,-329000.0,-252000.0
Investment and other income,us-gaap_OtherNonoperatingIncomeExpense,1712000.0,,2125000.0,1234000.0,1596000.0,2684000.0,,,,,,
Investment and other (expense) income,us-gaap_OtherNonoperatingIncomeExpense,,-509000.0,,,,,,,,-157000.0,-1308000.0,-578000.0
Investment and other income (expense),us-gaap_OtherNonoperatingIncomeExpense,,,,,,,438000.0,785000.0,968000.0,,,
Income Before Tax from Continuing Operations,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,68476000.0,65745000.0,52047000.0,58800000.0,64411000.0,55820000.0,59402000.0,63033000.0,48510000.0,50335000.0,,
Income before income taxes and losses of unconsolidated affiliate,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,51252000.0,42042000.0
Income before losses of unconsolidated affiliate,brc_IncomeLossFromContinuingOperationsBeforeIncomeLossFromEquityMethodInvestments,,,,,,,,,,,40054000.0,33815000.0
Equity in losses of unconsolidated affiliate,us-gaap_IncomeLossFromEquityMethodInvestments,,,,,,,,,,,-0.0,-0.0
Income Tax Expense,us-gaap_IncomeTaxExpenseBenefit,-14540000.0,-13482000.0,-11713000.0,-12017000.0,-13521000.0,-12192000.0,-12161000.0,-14981000.0,-10524000.0,-10894000.0,-11198000.0,-8227000.0
Net Income,us-gaap_NetIncomeLoss,53936000.0,52263000.0,40334000.0,46783000.0,50890000.0,43628000.0,47241000.0,48052000.0,37986000.0,39441000.0,40054000.0,33815000.0
Earnings Per Share (Basic),us-gaap_EarningsPerShareBasic,1.14,1.1,0.84,0.98,1.06,0.9,0.97,0.97,0.76,0.78,0.78,0.65
Earnings Per Share (Diluted),us-gaap_EarningsPerShareDiluted,1.13,1.09,0.83,0.97,1.05,0.9,0.97,0.96,0.76,0.77,0.78,0.65
Shares Outstanding (Basic),us-gaap_WeightedAverageNumberOfSharesOutstandingBasic,47273000.0,47644000.0,47851000.0,47732000.0,48004000.0,48374000.0,48505000.0,49653000.0,49745000.0,49868000.0,51326000.0,51800000.0
Shares Outstanding (Diluted),us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding,47731000.0,48066000.0,48306000.0,48217000.0,48386000.0,48725000.0,48811000.0,50001000.0,50009000.0,50090000.0,51568000.0,52162000.0
