symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
TTD,27.04,13080000000.0,1.09,,26.01 - 125.80,,,13596591.0,"Trade Desk, Inc.",USD,0001671933,US88339J1051,88339J105,Nasdaq Global Select Market,NASDAQ,Advertising Agencies,https://thetradedesk.com,Jeffrey Green,Communication Services,United States,3552,805-585-3434,42 N. Chestnut Street,Ventura,CA,,,false,true,false
