symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
CB,332.73,130130000000.0,0.49,3.88,263.14 - 335.34,,,441435.0,Chubb Ltd,USD,0000896159,CH0044328745,H1467J104,New York Stock Exchange,NYSE,Insurance - Property & Casualty,https://chubb.com,Evan Greenberg,Financials,Switzerland,43000,41 43 456 76 00,Barengasse 32,"Zurich, Switzerland Ch-8001",,,,false,true,false
