symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
FC,19.49,225160000.0,0.68,,14.04 - 39.22,,,90914.0,Franklin Covey Co,USD,0000886206,US3534691098,353469109,New York Stock Exchange,NYSE,Education & Training Services,https://franklincovey.com,Paul Walker,Consumer Staples,United States,1120,801-817-1776,2200 W Parkway Blvd,Salt Lake City,UT,,,false,true,false
