symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
ATGE,95.17,3280000000.0,0.71,,86.26 - 156.26,,,381941.0,Covista Inc.,USD,0000730464,US00737L1035,00737L103,New York Stock Exchange,NYSE,Education & Training Services,https://covista.com,Stephen Beard,Consumer Staples,United States,4750,312-651-1400,233 S. Wacker Drive,Suite 800,,,,false,true,false
