label,concept,2025-09-30,2025-06-30,2025-03-31,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30,2023-03-31,2022-09-30,2022-06-30,2022-03-31
Third-party capital distributed by consolidated investment products,cb_ThirdPartyCapitalDistributedByConsolidatedInvestmentProducts,,,-242000000.0,,,-413000000.0,,,,,,
Proceeds from issuance of repurchase agreements,us-gaap_ProceedsFromShortTermDebt,,,810000000.0,,,1062000000.0,,,1308000000.0,,,146000000.0
Repayment of repurchase agreements,us-gaap_RepaymentsOfShortTermDebt,,,-447000000.0,,,-984000000.0,,,-1307000000.0,,,-146000000.0
Tax Withholding for Share-Based Compensation,us-gaap_PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,-76000000.0,,,-81000000.0
Net Cash from Financing Activities,us-gaap_NetCashProvidedByUsedInFinancingActivities,,,-1125000000.0,,,562000000.0,,,-1424000000.0,,,-1302000000.0
Effect of foreign currency rate changes on cash and restricted cash,us-gaap_EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,58000000.0,,,-6000000.0,,,-2000000.0,,,-40000000.0
Net Change in Cash,us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,,,-299000000.0,,,30000000.0,,,255000000.0,,,103000000.0
Net Income,us-gaap_NetIncomeLoss,,,,,,,,1793000000.0,1892000000.0,812000000.0,1215000000.0,1974000000.0
Purchases of fixed maturities available for sale,us-gaap_PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,,,,,,,-7169000000.0,,,-5933000000.0
Purchases of fixed maturities held to maturity,us-gaap_PaymentsToAcquireHeldToMaturitySecurities,,,,,,,,,-88000000.0,,,-143000000.0
Maturities and redemptions of fixed maturities held to maturity,us-gaap_ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,,,,,,,,472000000.0,,,398000000.0
Private equity contribution,us-gaap_PaymentsToAcquireLimitedPartnershipInterests,,,,,,,,,-384000000.0,,,-669000000.0
Private equity distribution,us-gaap_ProceedsFromLimitedPartnershipInvestments,,,,,,,,,273000000.0,,,207000000.0
Cash And Cash Equivalents Increase (Decrease) Due To Consolidation And Deconsolidation Of Investment Products,cb_CashAndCashEquivalentsIncreaseDecreaseDueToConsolidationAndDeconsolidationOfInvestmentProducts,,,16000000.0,,,,,,,,,
Market risk benefits gains (losses),us-gaap_MarketRiskBenefitChangeInFairValueGainLoss,,,,,,,-32000000.0,-7000000.0,-115000000.0,,,
Amortization of premiums/discounts on fixed maturities,us-gaap_AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,-80000000.0,,,-14000000.0,,,91000000.0
Equity in net income of partially-owned entities,us-gaap_IncomeLossFromEquityMethodInvestments,,,,,,184000000.0,150000000.0,120000000.0,340000000.0,-98000000.0,-71000000.0,
Income taxes payable,us-gaap_IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,128000000.0,,,128000000.0
Net purchases of investments by consolidated investment products,cb_SalesPurchaseOfInvestmentsByConsolidatedInvestmentsProducts,,,,,,-404000000.0,,,,,,
Policyholder contract deposits and other,us-gaap_AdditionsToContractHoldersFunds,,,,,,,,,,,,118000000.0
Policyholder contract withdrawals and other,us-gaap_WithdrawalFromContractHoldersFunds,,,,,,,,,,,,-111000000.0
Income (Loss) from Equity Method Investments,us-gaap_IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,361000000.0
Proceeds from (Payments for) Other Financing Activities,us-gaap_ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,-33000000.0,,,
Income Tax Expense,us-gaap_IncomeTaxesPaidNet,,,314000000.0,,,89000000.0,,,219000000.0,,,132000000.0
Interest paid,us-gaap_InterestPaidNet,,,146000000.0,,,112000000.0,,,99000000.0,,,85000000.0
"Payment, including deposit, for Huatai Group Interest",cb_PaymentIncludingDepositForHuataiGroupInterest,,,,,,,,,-0.0,,,-113000000.0
