label,concept,2025-08-31,2024-08-31,2023-08-31,2022-08-31,2021-08-31,2020-08-31
Consideration for reacquired license rights from liabilities of seller,fc_ConsiderationForReacquiredLicenseRightsFromLiabilitiesOfSeller,168000.0,,,,,
Acquisition of content rights financed by accounts payable and other liabilities,fc_NoncashOrPartNoncashAcquisitionOfContentRightsFinancedByAccountsPayable,678000.0,,,,,
Change in fair value of contingent consideration liabilities,us-gaap_BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,-193000.0,
"Increase in accounts receivable, net",us-gaap_IncreaseDecreaseInAccountsReceivable,,-3759000.0,-9452000.0,,,
Increase (decrease) in income taxes payable,us-gaap_IncreaseDecreaseInIncomeTaxes,,3453000.0,,,,
Use of notes receivable to modify revenue contract (Note 17),us-gaap_NotesAssumed1,,,,,,3246000.0
Decrease in (increase) inventories,us-gaap_IncreaseDecreaseInInventories,,,,,463000.0,
Decrease (increase) in prepaid expenses and other assets,us-gaap_IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,-880000.0,-767000.0
Decrease in other long-term liabilities,us-gaap_IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,-1860000.0,
Purchase of note receivable from bank (Note 17),us-gaap_PaymentsToAcquireLoansReceivable,,,,,,-2600000.0
Decrease in receivable from related party,us-gaap_IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,,,26000.0
