symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
LEVI,20.53,8020000000.0,1.31,0.56,12.17 - 24.82,,,388456.0,Levi Strauss & Co,USD,0000094845,US52736R1023,52736R102,New York Stock Exchange,NYSE,Apparel Manufacturing,https://levistrauss.com,Michelle Gass,Consumer Discretionary,United States,19000,415-501-6000,1155 Battery St,San Francisco,CA,,,false,true,false
