symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
INTC,50.59,252710000000.0,1.38,,17.67 - 54.60,,,115587863.0,Intel Corp,USD,0000050863,US4581401001,458140100,Nasdaq Global Select Market,NASDAQ,Semiconductors,https://intel.com,Lip-Bu Tan,Technology,United States,85100,408-765-8080,2200 Mission College Blvd,Rnb-4-151,,,,false,true,false
