symbol,price,marketCap,beta,lastDividend,range,change,changePercentage,volume,companyName,currency,cik,isin,cusip,exchangeFullName,exchange,industry,website,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,ipoDate,isEtf,isActivelyTrading,isAdr
LNC,40.31,7660000000.0,1.27,1.8,27.58 - 46.82,,,2079688.0,Lincoln National Corp,USD,0000059558,US5341871094,534187109,New York Stock Exchange,NYSE,Insurance - Life,https://lincolnfinancial.com,Ellen R. Cooper,Financials,United States,9783,484-583-1400,150 N Radnor Chester Rd,Radnor,PA,,,false,true,false
